stop_id,stop_name,stop_lat,stop_lon,location_type,zone_id
114,"Borgosatollo, IV Novembre 57",45.47789103,10.24005073,0,Z2
1140,"Poncarale, Sorelle Girelli fr.77",45.45942929,10.18738407,0,Z2
1141,"Poncarale, Girelli fr.17",45.46089357,10.18286693,0,Z2
1142,"Poncarale, Roma fr.37, Cimitero",45.46104353,10.17899186,0,Z2
1143,"Poncarale, Roma 15, Scuole",45.46091571,10.17553908,0,Z2
1144,"Poncarale, Fiume 32",45.46430754,10.17413452,0,Z2
1145,"Flero, Fiume 60",45.46819838,10.17500298,0,Z2
1146,"Flero, Don Maestrini 99",45.47190738,10.17691681,0,Z2
1147,"Flero, Don Maestrini 42",45.47779628,10.17813067,0,Z2
1148,"Flero, Capolinea",45.48345184,10.17927787,0,Z2
1149,"Flero, XXV Aprile fr.165",45.49323382,10.18254802,0,Z2
115,"Borgosatollo, Santissima 78",45.47247435,10.24147578,0,Z2
1150,"Brescia, Flero, Carcere",45.50097133,10.18713898,0,Z1
1153,"Concesio, Delle Camerate 100",45.59326407,10.22857967,0,Z2
1154,"Concesio, Delle Camerate 57",45.59686969,10.22998235,0,Z2
1155,"Concesio, Kennedy 41",45.59925027,10.2282684,0,Z2
1156,"Concesio, Kennedy 5",45.60141691,10.22540442,0,Z2
1157,"Concesio, Montini 26/a",45.60753347,10.21290978,0,Z2
116,"Borgosatollo, Santissima 120",45.47060938,10.24190745,0,Z2
1161,"Gussago, Bazzani, Capolinea",45.59281047,10.1546953,0,Z2
1164,"Gussago, Caporalino 46",45.58325485,10.15945939,0,Z2
1165,"Cellatica, Caporalino fr.34",45.58244933,10.16508453,0,Z2
1166,"Cellatica, Caporalino, Edicola",45.58301046,10.16985963,0,Z2
1167,"Cellatica, Risorgimento 14",45.58316329,10.17548476,0,Z2
1168,"Cellatica, Bertulli 12",45.58293552,10.17914873,0,Z2
1169,"Cellatica, Attico, Cimitero",45.57966048,10.17904599,0,Z2
117,"Borgosatollo, Santissima 144",45.46900811,10.24207702,0,Z2
1170,"Cellatica, Fantasina 8",45.57480135,10.17929379,0,Z2
1171,"Cellatica, Fantasina 74",45.57013365,10.1797879,0,Z2
1172,"Brescia, Torricella Di Sopra fr.Suore",45.56429373,10.18351851,0,Z1
1175,"Brescia, Amendola 8-10",45.52027155,10.22513094,0,Z1
1176,"Brescia, Villa",45.52135211,10.22874762,0,Z1
1177,"Brescia, Torricella Di Sopra fr.81",45.56213819,10.18849919,0,Z1
1178,"Brescia, Torricella Di Sopra 174",45.56421595,10.18421851,0,Z1
1179,"Cellatica, Fantasina fr.70",45.57058958,10.17976519,0,Z2
118,"Borgosatollo, S., Capolinea",45.46614103,10.24267303,0,Z2
1180,"Cellatica, Fantasina 13",45.57556716,10.17923884,0,Z2
1181,"Cellatica, Attico fr.Cimitero",45.57966605,10.17920711,0,Z2
1183,"Cellatica, Martiri Della Liberta' 5",45.58403277,10.18032654,0,Z2
1184,"Cellatica, Risorgimento fr.25, Scuole",45.5833494,10.17606532,0,Z2
1185,"Cellatica, Caporalino, fr.Edicola",45.58312158,10.17117356,0,Z2
1186,"Cellatica, Caporalino 36/d",45.58252936,10.16494596,0,Z2
1187,"Gussago, IV Novembre fr.124",45.58535207,10.15623153,0,Z2
1188,"Gussago, IV Novembre fr.102",45.58756043,10.15623704,0,Z2
1189,"Gussago, IV Novembre fr.32",45.59085767,10.15638148,0,Z2
119,"Borgosatollo, Santissima 161",45.46927157,10.24211746,0,Z2
1196,"Brescia, Corsica 340",45.52262416,10.19560562,0,Z1
1197,"Brescia, Parma",45.52158524,10.19040835,0,Z1
1198,"Brescia, Parma 15",45.52294631,10.18567773,0,Z1
1199,"Brescia, Tadini",45.52255185,10.18304435,0,Z1
120,"Borgosatollo, Santissima 97",45.47184103,10.24177299,0,Z2
1200,"Brescia, Noce",45.52304627,10.17930537,0,Z1
1201,"Brescia, La Spezia 14",45.52472711,10.18189724,0,Z1
1202,"Brescia, Savona 36",45.52377302,10.18328582,0,Z1
1203,"Brescia, Genova fr.54",45.5241352,10.18501381,0,Z1
1204,"Brescia, Parenzo, Scuole",45.5246963,10.1868916,0,Z1
1205,"Brescia, Parenzo fr.32",45.52318525,10.19293059,0,Z1
1206,"Brescia, Parenzo fr.6-8",45.5231963,10.19521431,0,Z1
1207,"Brescia, Garzetta 16-18",45.56193669,10.23903842,0,Z1
1208,"Brescia, Nikolajewka, Scuola Virgilio",45.5655194,10.24382486,0,Z1
121,"Brescia, S.Faustino 76",45.54448413,10.22000886,0,Z1
1214,"Brescia, Trisia fr.42",45.54021844,10.16607123,0,Z1
1215,"Brescia, Trisia",45.53948235,10.17009356,0,Z1
1216,"Roncadelle, F.lli Cervi 121",45.53723234,10.16705188,0,Z2
1217,"Roncadelle, F.lli Cervi 67",45.53477338,10.16387206,0,Z2
1218,"Roncadelle, F.lli Cervi 11",45.53059648,10.15980298,0,Z2
122,"Borgosatollo, 4 Novembre 132",45.4807438,10.23975073,0,Z2
1220,"Roncadelle, Martiri D.Liberta', Farmacia",45.52647339,10.1589859,0,Z2
1221,"Roncadelle, M.Della Liberta' fr.6-8",45.5237659,10.15351518,0,Z2
1222,"Castel Mella, Santuario 4",45.5211183,10.14923532,0,Z2
1223,"Castel Mella, Gramsci fr.7",45.51075717,10.14517441,0,Z2
1224,"Castel Mella, Matteotti 15",45.50705717,10.14649957,0,Z2
1227,"Castel Mella, Matteotti fr.27",45.5078905,10.14509117,0,Z2
1228,"Castel Mella, Santuario fr.104",45.5147155,10.1467799,0,Z2
123,"Borgosatollo, 4 Novembre 192",45.48593825,10.23887845,0,Z2
1231,"Castel Mella, Martiri Della Liberta' 6",45.52336001,10.15274088,0,Z2
1232,"Roncadelle, Martiri Della Liberta' 17",45.52654061,10.15925203,0,Z2
1234,"Roncadelle, F.lli Cervi fr.25",45.53153468,10.16047085,0,Z2
1235,"Roncadelle, F.lli Cervi 42",45.53475039,10.16394247,0,Z2
1236,"Roncadelle, F.lli Cervi fr.121",45.53771703,10.16847949,0,Z2
124,"Borgosatollo, 4 Novembre fr.259",45.48824659,10.23844512,0,Z2
1243,"Flero, XX Settembre fr.33",45.49167398,10.16584435,0,Z1
1244,"Flero, XX Settembre 57, Capolinea",45.49246004,10.16172208,0,Z1
1248,"Castel Mella, Dei Caduti 31-51",45.4932128,10.15647201,0,Z2
1249,"Castel Mella, Dei Caduti fr.12",45.49394052,10.15116084,0,Z2
125,"Borgosatollo, Brescia fr.75, Piffione",45.4925827,10.23722286,0,Z2
1250,"Castel Mella, Umberto I 7/a",45.49589046,10.14241908,0,Z2
1252,"Castel Mella, Capolinea",45.50400291,10.14689838,0,Z2
1254,"Castel Mella, Marconi fr.78",45.50108771,10.14565242,0,Z2
1255,"Castel Mella, Marconi 25",45.49823947,10.14413776,0,Z2
1257,"Castel Mella, Dei Caduti 26",45.49374055,10.15223585,0,Z2
1258,"Castel Mella, Dei Caduti 56",45.49311879,10.15636955,0,Z2
1259,"Brescia, Vannucci 24",45.51518001,10.25926183,0,Z1
126,"S.Z.Naviglio, Brescia 34",45.4953123,10.23496994,0,Z2
1260,"Brescia, Matteotti/Cairoli",45.53960644,10.21379473,0,Z1
1261,"Flero, Quinzano 12",45.4935017,10.15925539,0,Z1
1262,"S.Z.Naviglio, Diaz",45.50111021,10.22124265,0,Z1
1263,"Brescia, Diaz, Mercedes",45.50136043,10.22146711,0,Z1
1265,"Brescia, Zima 4",45.53163591,10.22437018,0,Z1
127,"S.Z.Naviglio, Volta, Cavalcavia Ovest",45.49850487,10.22729773,0,Z2
1272,"Brescia, Diaz 6",45.53087108,10.22572763,0,Z1
1273,"Brescia, Diaz 20",45.53069947,10.22883275,0,Z1
1274,"Brescia, Fiorentini fr.20",45.51360572,10.26228838,0,Z1
1275,"Brescia, Sanpolino Metro",45.5158994,10.26649816,0,Z1
1277,"Brescia, Zappa fr.22-40",45.51230277,10.26414638,0,Z1
1278,"Brescia, Zappa 42-60",45.51232162,10.26460275,0,Z1
1279,"Brescia, Fiorentini 20",45.51359115,10.26205076,0,Z1
128,"S.Z.Naviglio, Volta 5, Agricar",45.49987153,10.22248933,0,Z2
1280,"Brescia, Triumplina, Metrobus Casazza",45.57626104,10.23023563,0,Z1
1281,"Roncadelle, De Gasperi fr.13",45.5232044,10.14631852,0,Z2
129,"Brescia, Della Volta 201, Gnutti",45.50336875,10.22227543,0,Z1
130,"Brescia, Della Volta 81",45.51283267,10.22618931,0,Z1
131,"Brescia, Della Volta 33",45.51452346,10.22568801,0,Z1
132,"Brescia, Della Volta 21",45.51860131,10.22492782,0,Z1
133,"Brescia, Cremona 105",45.52567153,10.22337532,0,Z1
134,"Brescia, Cremona 49",45.52733002,10.22363548,0,Z1
135,"Brescia, Solferino 63",45.53148105,10.22325001,0,Z1
136,"Brescia, Solferino 55/a",45.53202567,10.22102391,0,Z1
137,"Brescia, Stazione, Portici",45.53332425,10.21263075,0,Z1
139,"Brescia, Verdi, Metrobus",45.53839929,10.21835576,0,Z1
14,"Brescia, Conicchio 17",45.57659997,10.23274675,0,Z1
140,"Brescia, Della Volta 179",45.51012155,10.22516431,0,Z1
141,"Brescia, Milano 94",45.54543251,10.19471341,0,Z1
142,"Brescia, Montedenno, Mompiano",45.57440285,10.24156073,0,Z1
143,"Brescia, S.Antonio fr.42",45.57409173,10.24004128,0,Z1
145,"Brescia, Europa fr.80",45.56713602,10.23751922,0,Z1
146,"Brescia, Europa 39, Politecnico",45.56460263,10.23603871,0,Z1
148,"Brescia, Schivardi 73-96",45.56198593,10.23729434,0,Z1
149,"Brescia, Schivardi 35",45.5603081,10.23602215,0,Z1
15,"Brescia, Triumplina 161",45.57449531,10.230861,0,Z1
150,"Brescia, Schivardi fr.80",45.55881918,10.23497775,0,Z1
151,"Brescia, Ospedale, Metro",45.55574229,10.23345743,0,Z1
153,"Brescia, Ducco 31",45.55350062,10.22947714,0,Z1
154,"Brescia, Crocifissa Di Rosa 54",45.5489502,10.22645859,0,Z1
155,"Brescia, Lombroso 44",45.54684007,10.2254007,0,Z1
156,"Brescia, Lombroso 2",45.5454449,10.22475695,0,Z1
157,"Brescia, M.Belfiore",45.53944099,10.22271694,0,Z1
159,"Brescia, Solferino 17/c",45.53324374,10.21583911,0,Z1
16,"Brescia, Triumplina 105",45.57190831,10.23151667,0,Z1
160,"Brescia, Repubblica",45.53455245,10.2107605,0,Z1
161,"Brescia, Corsica 14",45.53236033,10.20880014,0,Z1
162,"Brescia, Zara 12-14",45.53212698,10.20678067,0,Z1
163,"Brescia, Toscana 50-52",45.53055412,10.2046763,0,Z1
164,"Brescia, Don Bosco, fr.Salesiani",45.5295853,10.20208897,0,Z1
165,"Brescia, Dalmazia fr.59, Distr.carb.",45.52988249,10.19950006,0,Z1
166,"Brescia, Dalmazia fr.127",45.52554233,10.19779097,0,Z1
167,"Brescia, Fura 36",45.5253936,10.19599448,0,Z1
168,"Brescia, Fura fr.53",45.52608524,10.19285834,0,Z1
169,"Brescia, Fura 64/a",45.52676979,10.18901904,0,Z1
17,"Brescia, Triumplina 57-59",45.56902033,10.23097651,0,Z1
170,"Brescia, Genova 26",45.5266241,10.18640542,0,Z1
171,"Brescia, Parenzo 104",45.52546021,10.18508044,0,Z1
172,"Brescia, Parenzo 162",45.52639628,10.18189699,0,Z1
173,"Brescia, Livorno 3",45.52751572,10.18044972,0,Z1
175,"Brescia, Ghislandi 6",45.51821292,10.17694989,0,Z1
176,"Brescia, Ghislandi 58",45.51926566,10.17129698,0,Z1
179,"Brescia, Buozzi 28",45.51907948,10.15972171,0,Z1
18,"Brescia, Triumplina 37",45.5658442,10.22926089,0,Z1
180,"Brescia, Di Vittorio 26",45.51691003,10.1579023,0,Z1
181,"Brescia, Di Vittorio 28",45.51504334,10.15717732,0,Z1
182,"Brescia, Di Vittorio 32",45.51209335,10.15608017,0,Z1
183,"Brescia, Di Vittorio 52-54",45.5085461,10.1550108,0,Z1
184,"Brescia, Stassano",45.50717112,10.15925253,0,Z1
185,"Brescia, Gussalli 13",45.50937949,10.16157478,0,Z1
186,"Brescia, Grandi 45",45.51310827,10.16435376,0,Z1
187,"Brescia, Grandi 31",45.51642118,10.16592749,0,Z1
188,"Brescia, Grandi fr.2",45.5195624,10.16730841,0,Z1
189,"Brescia, Ghislandi",45.51910176,10.17187476,0,Z1
19,"Brescia, Triumplina 9",45.56044409,10.22814988,0,Z1
191,"Brescia, Noce, Capolinea",45.51794069,10.17725821,0,Z1
192,"Brescia, Noce 71",45.52300738,10.17949983,0,Z1
193,"Brescia, Chiesanuova, Capolinea",45.52760738,10.17755243,0,Z1
195,"Brescia, Roma",45.52816851,10.18268586,0,Z1
196,"Brescia, Fura fr.82",45.52734266,10.18660055,0,Z1
197,"Brescia, Orzinuovi 117",45.53014633,10.18590809,0,Z1
198,"Brescia, Orzinuovi 101, Chiesanuova",45.52977687,10.18724981,0,Z1
199,"Brescia, Orzinuovi 71-73",45.52895745,10.19007765,0,Z1
2,"Bovezzo, Battisti 34",45.59429479,10.237863,0,Z2
20,"Brescia, Trento 119/c",45.55719678,10.22612773,0,Z1
200,"Brescia, Orzinuovi 55",45.52806857,10.19314443,0,Z1
2000,"Gussago, Caporalino 47",45.58327986,10.15957885,0,Z2
2001,"Brescia, Lippi fr.6",45.5139888,10.25341306,0,Z1
2002,"Rezzato, Matteotti 26",45.51035559,10.312829,0,Z2
2003,"Rezzato, Matteotti 74",45.50607848,10.31170109,0,Z2
2004,"Rezzato, Giovanni XXIII",45.50539996,10.31036512,0,Z2
2005,"Rezzato, Prati fr.93",45.51198326,10.30107333,0,Z2
2008,"Roncadelle, Fermi 1",45.53069891,10.15077115,0,Z2
2009,"Brescia, Solferino",45.53387427,10.21301963,0,Z1
201,"Brescia, Orzinuovi 9",45.52706028,10.19662781,0,Z1
2011,"Nave, Zanardelli fr.61/l",45.58768942,10.25780497,0,Z2
2012,"Nave, Zanardelli 134",45.58497798,10.26424551,0,Z2
2013,"Concesio, Mattei 140",45.60207803,10.22438776,0,Z2
2014,"Flero, Umberto I, Scuole",45.48402403,10.17356393,0,Z2
2015,"Flero, Via Don F. Maeastrini 44",45.47099391,10.17636301,0,Z2
2016,"Flero, XXV Aprile fr.15",45.48540741,10.17999176,0,Z2
2017,"Flero, XXV Aprile 114",45.48794851,10.1807906,0,Z2
2018,"Bovezzo, Dei Prati 8",45.58957535,10.24192705,0,Z2
2019,"Bovezzo, Dei Prati 58",45.59025597,10.23667713,0,Z2
202,"Brescia, Dalmazia fr.113",45.53030751,10.19987785,0,Z1
2020,"Bovezzo, Brede fr.24",45.59263638,10.23378524,0,Z2
2021,"Concesio, Mattei fr.94",45.60444744,10.2209349,0,Z2
2022,"Brescia, Re Rotari 98",45.54158789,10.16646841,0,Z1
2023,"Castel Mella, Santuario 58/h",45.51705165,10.14747706,0,Z2
2025,"Brescia, Re Rotari 113",45.54130033,10.16634174,0,Z1
2026,"Flero, Manzoni 5",45.49262397,10.16696104,0,Z1
2027,"Castel Mella, IV Novembre 14",45.49823217,10.14550242,0,Z2
2028,"Castel Mella, IV Novembre 76",45.50110438,10.14733022,0,Z2
2029,"Brescia, Dalmazia 73-75",45.53165752,10.20041115,0,Z1
203,"Brescia, Don Bosco, Salesiani",45.52947062,10.20238365,0,Z1
2030,"Brescia, Nicolini fr.15",45.54646453,10.1956085,0,Z1
2031,"Brescia, Bevilacqua 12",45.54648896,10.19804277,0,Z1
2032,"Brescia, Giorgione",45.51351331,10.24918954,0,Z1
2033,"Brescia, Ferrari, ACI",45.51448275,10.2514062,0,Z1
2034,"Brescia, Ferrari fr.ACI",45.5145272,10.25136456,0,Z1
2035,"Brescia, Fossabagni, Galleria Speri",45.54449657,10.22444189,0,Z1
2036,"Rezzato, Leonardo Da Vinci 4, Scuole",45.51320012,10.315779,0,Z2
2037,"Rezzato, Amendola",45.51084441,10.30569282,0,Z2
204,"Brescia, Toscana 83",45.53035477,10.20477511,0,Z1
2040,"Brescia, Dalmazia fr.57",45.53187975,10.20033893,0,Z1
2041,"Bovezzo, Brede 24",45.59259749,10.23367135,0,Z2
2042,"Botticino, S.Gallo 134",45.56652298,10.30932824,0,Z2
2044,"Brescia, Tredicesima 5, Vill.Sereno",45.50747691,10.19070841,0,Z1
2046,"Botticino, S.Gallo 109",45.56835356,10.30956986,0,Z2
2049,"Brescia, Violino, Capolinea",45.54127955,10.16515173,0,Z1
205,"Brescia, Zara 39",45.53224088,10.2060501,0,Z1
2050,"Brescia, Conicchio/S.Antonio",45.57824171,10.23446339,0,Z1
2051,"Brescia, Conicchio 14",45.57679164,10.23306896,0,Z1
2052,"Nave, Capolinea",45.58681423,10.29807443,0,Z2
2053,"Brescia, Cavalcavia Kennedy",45.53223263,10.21756968,0,Z1
2055,"Brescia, Della Stazione fr.48-50",45.53304647,10.21236684,0,Z1
2057,"Brescia, XX Settembre fr.38",45.53436891,10.214853,0,Z1
2058,"Brescia, XX Settembre fr.22",45.53355424,10.21886854,0,Z1
2059,"Brescia, Crocifissa Di Rosa fr.74",45.55161258,10.22777781,0,Z1
206,"Brescia, Corsica 87/a",45.53216036,10.20870572,0,Z1
2062,"Brescia, Magenta fr.3",45.53636985,10.22240828,0,Z1
2063,"Castel Mella, Santuario 99",45.51689886,10.14750761,0,Z2
2064,"Castel Mella, Santuario 5/a",45.52127254,10.14943726,0,Z2
2065,"Brescia, Vitt.Emanuele II, INPS",45.53391599,10.21978359,0,Z1
2066,"Brescia, Foppa",45.53466038,10.21370296,0,Z1
2067,"Brescia, Branze fr.22",45.56294072,10.23591251,0,Z1
2068,"Brescia, Branze 22",45.56313592,10.23566654,0,Z1
207,"Brescia, Repubblica",45.53445544,10.21122912,0,Z1
2070,"Brescia, Montini",45.56652219,10.24268038,0,Z1
2071,"Brescia, Montini 28",45.56584165,10.24506653,0,Z1
2072,"Brescia, Collebeato 36",45.56757724,10.20941348,0,Z1
2073,"Brescia, Drammis 49",45.56902725,10.20985512,0,Z1
2074,"Brescia, Ragazzi Del 99 fr.40",45.56731611,10.20768566,0,Z1
2075,"Brescia, S.M.Battaglia 2",45.53609072,10.22176407,0,Z1
2076,"Castel Mella, Santuario 111",45.51242106,10.14596606,0,Z2
2077,"Brescia, Flero fr.131",45.50598524,10.19073898,0,Z1
2078,"Brescia, Flero 127",45.50646025,10.19111121,0,Z1
2079,"Brescia, Ghislandi fr.41",45.52022299,10.16687214,0,Z1
2080,"Brescia, Girelli fr.11",45.52049338,10.16202729,0,Z1
2083,"Brescia, Saffi, Stazione FS",45.5331159,10.21267038,0,Z1
2084,"Roncadelle, Ghislandi",45.53132385,10.14412933,0,Z2
2087,"Brescia, Zamboni",45.54729373,10.20759425,0,Z1
2088,"Brescia, Beccaria, Capolinea",45.54814927,10.20502196,0,Z1
209,"Brescia, Agazzi fr.60",45.57152503,10.24031356,0,Z1
2094,"Brescia, Amendola fr.25",45.52023266,10.22833653,0,Z1
2095,"Rezzato, Matteotti 62",45.50798056,10.31192067,0,Z2
2098,"Brescia, Capriolo 2",45.54170209,10.21893626,0,Z1
2099,"Brescia, Capriolo 52",45.5428076,10.21341109,0,Z1
21,"Brescia, Cipani 39",45.55515826,10.2254753,0,Z1
210,"Brescia, S.M.Battaglia 11",45.53640861,10.2220194,0,Z1
2101,"Brescia, Interna 20",45.5644244,10.20482454,0,Z1
2102,"Brescia, Collebeato, Edicola",45.56549943,10.20734679,0,Z1
2104,"Brescia, Bornata fr.46",45.5289301,10.25547283,0,Z1
2105,"Brescia, Bernini, Capolinea",45.52877179,10.25793396,0,Z1
2106,"Brescia, Manzoni 20/a",45.54372426,10.20956933,0,Z1
2107,"Brescia, Camozzi fr.37",45.54644927,10.20935262,0,Z1
2108,"Brescia, Cantore fr.28",45.55569941,10.2174166,0,Z1
2110,"Brescia, Tamburini 61",45.58070004,10.23218554,0,Z1
2111,"Brescia, Zola 32",45.57941946,10.23272446,0,Z1
2113,"Brescia, Lama",45.56741392,10.24770263,0,Z1
2114,"Brescia, Giotto 2",45.51101882,10.23886168,0,Z1
2115,"Brescia, Giotto fr.2",45.51088826,10.23830054,0,Z1
2117,"Brescia, Merisi",45.51521768,10.26303371,0,Z1
212,"Brescia, M.Belfiore",45.53921043,10.22281692,0,Z1
2120,"Nave, Brescia 191",45.58378067,10.27121915,0,Z2
2121,"Brescia, Cattaneo 45",45.53816689,10.22739856,0,Z1
2123,"Brescia, Leonardo Da Vinci 9",45.54536081,10.21959887,0,Z1
2124,"Rezzato, Giovanni XXIII 61",45.51694167,10.30290109,0,Z2
2125,"Brescia, Caduti Del Lavoro 17",45.55137419,10.18546592,0,Z1
2126,"Brescia, Caduti Del Lavoro 12",45.55174364,10.18573813,0,Z1
2127,"Brescia, Corsica 341",45.52432859,10.20065388,0,Z1
2128,"Brescia, Merisi",45.51655957,10.26511551,0,Z1
2129,"Brescia, Merisi, Lato Ovest",45.51531894,10.26284799,0,Z1
213,"Brescia, Lombroso 52",45.54693991,10.2255793,0,Z1
2130,"Brescia, Olves Di Prata",45.51515017,10.26616384,0,Z1
2136,"Brescia, Sanpolino, Capolinea",45.51878015,10.26822022,0,Z1
2138,"Brescia, Fiorentini 11",45.51889309,10.26536689,0,Z1
2139,"Brescia, Sanpolino Metro",45.5167051,10.26622857,0,Z1
214,"Brescia, Crocifissa Di Rosa 60",45.54898314,10.22659991,0,Z1
2140,"Brescia, Chiappa, Sant'Eufemia, Metro",45.51150522,10.28020649,0,Z1
2141,"Brescia, Chiappa, Sant'Eufemia, Metro",45.5116469,10.27979536,0,Z1
2143,"Brescia, Vivanti, Mompiano",45.56727766,10.23614698,0,Z1
2144,"Brescia, Dello Stadio 8",45.56892062,10.23742849,0,Z1
2146,"Castel Mella, Lombardia",45.49581828,10.14649412,0,Z2
2147,"Brescia, Triumplina, Prealpino Metro",45.58055939,10.22896873,0,Z1
2148,"Brescia, Fiorentini fr.11",45.518569,10.26482854,0,Z1
2151,"Brescia, Montebello 11/13",45.54514371,10.21015544,0,Z1
2153,"Brescia, C.da Del Carmine",45.54340207,10.21630283,0,Z1
2154,"Brescia, Camozzi 43-45",45.54651594,10.2092165,0,Z1
2156,"Brescia, Valsabbina, Pronto Soccorso",45.55932132,10.23036373,0,Z1
2157,"Bovezzo, Faini, FLOS",45.58642258,10.24666603,0,Z2
2158,"Bovezzo, Moie 20",45.58700042,10.24969658,0,Z2
2159,"Nave, Necropoli R.",45.58587268,10.2548411,0,Z2
216,"Brescia, S.Rocchino 104",45.5531718,10.23035284,0,Z1
2160,"Nave, Necropoli R.",45.58589768,10.25491333,0,Z2
2161,"Bovezzo, Moie fr.20",45.58707264,10.24960213,0,Z2
2162,"Bovezzo, Faini",45.5860198,10.24649381,0,Z2
2165,"Roncadelle, Di Vittorio fr.17",45.52269053,10.14492128,0,Z2
2167,"Brescia, Della Volta, Volta Metro",45.5180021,10.22505039,0,Z1
2168,"Collebeato, S.Francesco 9",45.58505539,10.21689368,0,Z2
2169,"Concesio, Pascoli",45.60524958,10.21839948,0,Z2
217,"Brescia, Ospedale, lato Est",45.55541908,10.23334726,0,Z1
2170,"Nave, Del Parco, Scuole Nave",45.58128987,10.28005864,0,Z2
2171,"Gussago, Genova",45.57838062,10.15594702,0,Z2
2172,"Gussago, Paolo Richiedei",45.58892735,10.15337484,0,Z2
2173,"Gussago, Genova",45.57848128,10.1556712,0,Z2
2174,"Gussago, Richiedei fr.67, Parco AIDO",45.58615446,10.15484854,0,Z2
2175,"Gussago, Trieste 14-16, Villa",45.58258099,10.15382989,0,Z2
2176,"Gussago, Trieste, Villa",45.58270089,10.15399205,0,Z2
2177,"Gussago, Italia fr.56",45.58076218,10.15762212,0,Z2
2178,"Gussago, Italia",45.58060983,10.15750634,0,Z2
2179,"Gussago, Alcide De Gasperi 12",45.58517214,10.15741068,0,Z2
218,"Brescia, Schivardi 48",45.55681912,10.23446667,0,Z1
2180,"Gussago, Alcide De Gasperi 26",45.58407892,10.15925115,0,Z2
2183,"Brescia, via Don Luigi Barberis, campo sportivo",45.51345389,10.26802823,0,Z1
2184,"Brescia, via don Luigi Barberis 3",45.51368223,10.26853638,0,Z1
219,"Brescia, Schivardi 80",45.55893307,10.23512494,0,Z1
22,"Brescia, Cipani 17",45.55316614,10.22443615,0,Z1
220,"Brescia, Schivardi 88",45.56009143,10.2359027,0,Z1
221,"Brescia, Schivardi 96",45.56140096,10.23697774,0,Z1
223,"Brescia, Dante 2",45.53911041,10.21750019,0,Z1
224,"Brescia, Ambaraga 124",45.56894999,10.24128866,0,Z1
225,"Brescia, Agazzi 49",45.5698611,10.23929138,0,Z1
227,"Brescia, Montini fr.2",45.56589017,10.24505851,0,Z1
23,"Brescia, Cipani 3",45.55050774,10.2228501,0,Z1
231,"Brescia, Europa fr.30",45.56249146,10.23482485,0,Z1
232,"Brescia, Europa fr.14",45.55942186,10.23362829,0,Z1
233,"Brescia, Dal Monte fr.4",45.55551901,10.22808332,0,Z1
234,"Brescia, Vitt.Emanuele II 9",45.53494847,10.21443413,0,Z1
235,"Brescia, L.Gambara 34, Palagiustizia",45.53135764,10.21967526,0,Z1
236,"Brescia, XX Settembre 72, Porta Cremona",45.53278543,10.22223084,0,Z1
237,"Brescia, XXV Aprile 8",45.53231679,10.2249545,0,Z1
238,"Brescia, Inganni 10",45.53120572,10.22965384,0,Z1
239,"Brescia, F.Boario",45.52842623,10.23351416,0,Z1
24,"Brescia, Trento 11/b",45.5478827,10.22098066,0,Z1
240,"Brescia, Foro Boario 4-12",45.52790772,10.23684489,0,Z1
241,"Brescia, Verrocchio 254",45.52058836,10.25773958,0,Z1
242,"Brescia, Lonati 12-16",45.52577163,10.24633109,0,Z1
243,"Brescia, Donatello 88-92",45.52328274,10.24720613,0,Z1
244,"Brescia, Donatello 204",45.52091184,10.24886502,0,Z1
245,"Brescia, Bramante fr.218",45.52165776,10.2518923,0,Z1
246,"Brescia, Bramante 54",45.52384943,10.25122005,0,Z1
247,"Brescia, Lonati fr.12-16",45.52574385,10.24607834,0,Z1
248,"Brescia, S.Polo 33, Questura",45.52559384,10.24272829,0,Z1
249,"Brescia, S.Polo 11, Lonati",45.5267355,10.24133939,0,Z1
25,"Brescia, Trento 1",45.54676322,10.22041122,0,Z1
250,"Brescia, Foro Boario 11",45.52804335,10.2362151,0,Z1
251,"Brescia, A.Diaz 41",45.53097714,10.23265038,0,Z1
252,"Brescia, Diaz 17",45.53080029,10.22957788,0,Z1
253,"Brescia, Diaz 5",45.53086997,10.22598759,0,Z1
255,"Borgosatollo, Di Vittorio fr.11",45.47385769,10.24251187,0,Z2
256,"Borgosatollo, Molino Vecchio fr.179",45.47773551,10.2542314,0,Z2
257,"Brescia, Dal Monte 6",45.55542457,10.22820555,0,Z1
258,"Brescia, Europa 12",45.56079419,10.23403879,0,Z1
259,"Brescia, Europa 30",45.56211923,10.23478044,0,Z1
26,"Brescia, Prima 27",45.49570504,10.27685932,0,Z1
260,"Brescia, Europa fr.Politecnico",45.56487763,10.2363387,0,Z1
269,"Brescia, Della Pendolina, Capolinea",45.56668785,10.20603554,0,Z1
27,"Brescia, S.Faustino 35",45.54245131,10.2196333,0,Z1
270,"Brescia, Ercoli 9-11",45.56507163,10.2041023,0,Z1
271,"Brescia, Interna fr.2",45.5653466,10.20066609,0,Z1
272,"Brescia, Della Chiesa 53",45.56291879,10.19831606,0,Z1
273,"Brescia, Settima 4-6, Quartiere Abba",45.56102431,10.19641883,0,Z1
274,"Brescia, Quarta 13, Quartiere Abba",45.56073542,10.19406878,0,Z1
275,"Brescia, Quarta 3, Quartiere Abba",45.55960764,10.19348822,0,Z1
276,"Brescia, Dei Cominazzi 57-59",45.55844094,10.19259098,0,Z1
